ImageID,XMin,XMax,YMin,YMax,LabelName_Text
1016eabd4b0b3085,0.561875,0.665625,0.640833,0.734167,Truck
1016eabd4b0b3085,0.640625,0.795625,0.6275,0.740833,Truck
1016eabd4b0b3085,0.756875,0.829375,0.625833,0.744167,Truck
101bdf29474ba500,0.655625,0.97875,0.164319,0.529577,Bus
1023416af2464616,0.267045,0.548295,0.745833,0.9625,Taxi
1023416af2464616,0.0,0.997159,0.0,0.995833,Car
1032d4c11ce28b37,0.160625,0.604375,0.527256,0.829887,Car
1032d4c11ce28b37,0.0,0.068125,0.417293,0.760338,Car
1032d4c11ce28b37,0.03625,0.154375,0.515038,0.798872,Car
1032d4c11ce28b37,0.14875,0.1875,0.669173,0.806391,Car
1032d4c11ce28b37,0.173125,0.60375,0.525376,0.834586,Taxi
1036650496010189,0.0,0.294375,0.081614,0.782364,Bus
103c3f5a0238126f,0.0,0.999375,0.043897,0.926124,Car
104fc08560abc1fe,0.0,0.999375,0.0,0.999062,Bus
1055e9e233b6d400,0.05375,0.465625,0.334167,0.568333,Bus
1055e9e233b6d400,0.461875,0.745,0.345833,0.561667,Bus
10597f9049b575bf,0.0,0.166406,0.440625,0.582292,Bus
10597f9049b575bf,0.158594,0.690625,0.165625,0.75625,Bus
1060b7ccf8fe4715,0.05625,0.124375,0.493942,0.572227,Car
1060b7ccf8fe4715,0.10875,0.8725,0.201305,0.831314,Car
1079d274d2730d15,0.003125,0.4425,0.572491,0.999071,Taxi
1079d274d2730d15,0.47375,0.57,0.593866,0.702602,Taxi
1079d274d2730d15,0.479375,0.71,0.593866,0.79368,Taxi
1079d274d2730d15,0.615625,0.720625,0.57342,0.671933,Taxi
1079d274d2730d15,0.69875,0.825625,0.57342,0.72119,Taxi
109458165c90486f,0.236875,0.76625,0.310448,0.685075,Car
109458165c90486f,0.55875,0.580625,0.31194,0.352239,Car
10949bc00db96f67,0.06125,0.785625,0.098797,0.904639,Bus
10ac8c431efc904e,0.0,0.999375,0.00661,0.999056,Taxi
10af331dc13d197e,0.235,0.843125,0.21,0.750833,Bus
10c1cf6e296a4c81,0.017188,0.914062,0.139583,0.9875,Car
10c1cf6e296a4c81,0.021875,0.889063,0.177083,0.96875,Taxi
10ca4283cfe13636,0.0,0.16,0.5425,0.7475,Car
10ca4283cfe13636,0.000833,0.125833,0.49375,0.55,Car
10ca4283cfe13636,0.001667,0.999167,0.09875,0.99875,Car
10ca4283cfe13636,0.065,0.118333,0.50125,0.53875,Car
10ca4283cfe13636,0.131667,0.264167,0.42125,0.5025,Car
10ca4283cfe13636,0.261667,0.296667,0.445,0.47625,Car
10ca4283cfe13636,0.001667,0.999167,0.10625,0.99875,Taxi
10db56b29482fb4b,0.114583,0.761719,0.182617,0.719727,Truck
10e8261531524106,0.0,0.211875,0.7228,0.909177,Car
10e8261531524106,0.0,0.466875,0.846736,0.999054,Car
10e8261531524106,0.323125,0.825625,0.730369,0.999054,Car
10e8261531524106,0.325625,0.825,0.735099,0.999054,Taxi
10e8d954446c44e9,0.041667,0.889583,0.163889,0.866667,Truck
1100ac1a2ddd6f9b,0.46875,0.603125,0.458333,0.650833,Bus
110656e3586d1b99,0.061584,0.568915,0.096774,0.466276,Car
110d32926ef30172,0.04065,0.882427,0.395624,0.885141,Taxi
110d32926ef30172,0.043152,0.899937,0.329991,0.907019,Car
1121bb0fea26f7e2,0.0,0.226926,0.221875,0.500625,Car
11413d6a3322ec6c,0.508475,0.945241,0.858125,0.99125,Taxi
11413d6a3322ec6c,0.474576,0.953064,0.85375,0.99,Car
11437d1b252ac44d,0.0,0.088281,0.233333,0.680208,Bus
11437d1b252ac44d,0.129688,0.879687,0.139583,0.852083,Bus
11449d01e73a0353,0.001875,0.241875,0.066667,0.925581,Bus
11449d01e73a0353,0.0675,0.9675,0.055814,0.969767,Bus
11449d01e73a0353,0.779375,0.999375,0.092248,0.955039,Bus
114ffcdef333cf08,0.01625,0.1625,0.548791,0.708924,Car
114ffcdef333cf08,0.10375,0.161875,0.491243,0.537114,Bus
114ffcdef333cf08,0.144375,0.99125,0.173478,0.802335,Bus
114ffcdef333cf08,0.958125,0.999375,0.06005,0.863219,Bus
114ffcdef333cf08,0.0,0.0475,0.630525,0.929942,Car
114ffcdef333cf08,0.00125,0.056875,0.546289,0.642202,Car
114ffcdef333cf08,0.03625,0.125,0.537114,0.630525,Car
114ffcdef333cf08,0.0,0.050625,0.625521,0.916597,Taxi
114ffcdef333cf08,0.0,0.058125,0.52794,0.641368,Taxi
114ffcdef333cf08,0.03375,0.136875,0.534612,0.65638,Taxi
1168647385c43306,0.0,0.86875,0.299167,0.999167,Bus
1168647385c43306,0.745,0.999375,0.525,0.999167,Bus
1168647385c43306,0.775625,0.999375,0.450833,0.72,Bus
116c8136e7ed3098,0.446559,0.756955,0.748047,0.951172,Taxi
116c8136e7ed3098,0.664715,0.809663,0.673828,0.755859,Taxi
116c8136e7ed3098,0.866764,0.906296,0.633789,0.658203,Taxi
117888e9865556fd,0.183007,0.972222,0.215686,0.771242,Taxi
1180e8cec5e9545c,0.01125,0.52,0.492565,0.989777,Taxi
1180e8cec5e9545c,0.3675,0.58375,0.433086,0.877323,Taxi
1180e8cec5e9545c,0.52875,0.598125,0.273234,0.343866,Taxi
1180e8cec5e9545c,0.700625,0.83625,0.273234,0.380112,Taxi
1180e8cec5e9545c,0.753125,0.999375,0.448885,0.907993,Taxi
11826df64ba7d060,0.0,0.997191,0.305203,0.999366,Truck
11af0e355d2e6055,0.046875,0.955625,0.099437,0.949343,Truck
11c4679e66314c67,0.018505,0.971873,0.160976,0.986992,Car
11c5a01189eb8d22,0.063125,0.973125,0.112773,0.842348,Car
11d0cab445306eed,0.034314,0.962418,0.232026,0.880719,Taxi
11d205751a9d9357,0.154375,0.801875,0.379167,0.9775,Truck
11f1a9e302c661d5,0.034375,0.999375,0.4725,0.999167,Taxi
11f3935103ba95c0,0.102927,0.452314,0.7025,0.816875,Car
11f3935103ba95c0,0.11898,0.435316,0.689375,0.8075,Taxi
11f3935103ba95c0,0.0,0.047214,0.705,0.744375,Car
11f3935103ba95c0,0.003777,0.078376,0.715,0.7425,Car
11f3935103ba95c0,0.135033,0.2644,0.71,0.749375,Car
11f3935103ba95c0,0.431539,0.508971,0.706875,0.740625,Car
11f3935103ba95c0,0.513692,0.648725,0.703125,0.763125,Car
11f3935103ba95c0,0.645892,0.717658,0.708125,0.740625,Car
11f3935103ba95c0,0.707271,0.745987,0.70125,0.725625,Car
11f3935103ba95c0,0.710104,0.999056,0.72875,0.999375,Car
11f3935103ba95c0,0.741265,0.813031,0.7,0.744375,Car
11f3935103ba95c0,0.826251,0.999056,0.6875,0.776875,Car
11f3935103ba95c0,0.83475,0.84797,0.701875,0.715,Car
11f3935103ba95c0,0.845137,0.855524,0.698125,0.715,Car
11f3935103ba95c0,0.0,0.042493,0.716875,0.74625,Taxi
11f3935103ba95c0,0.133144,0.267233,0.708125,0.758125,Taxi
11f3935103ba95c0,0.424929,0.505194,0.705,0.740625,Taxi
1206d8f99735a526,0.0,0.02375,0.763333,0.816667,Car
1206d8f99735a526,0.0,0.025,0.728333,0.776667,Car
1206d8f99735a526,0.5475,0.969375,0.705833,0.976667,Car
1208af12e2f4ecde,0.264375,0.39625,0.319887,0.511257,Truck
1208af12e2f4ecde,0.3475,0.40375,0.278612,0.365854,Truck
1208af12e2f4ecde,0.55625,0.6125,0.450281,0.575047,Truck
1208af12e2f4ecde,0.624375,0.674375,0.377111,0.463415,Truck
120e556e75c089d7,0.43125,0.84875,0.396667,0.884167,Bus
120fab1b67114b4b,0.0,0.076875,0.661878,0.723757,Truck
120fab1b67114b4b,0.0,0.280625,0.635359,0.866298,Truck
120fab1b67114b4b,0.21875,0.794375,0.0,0.844199,Truck
121c5216e8c23a83,0.455395,0.949873,0.380625,0.5825,Car
121c5216e8c23a83,0.016143,0.253186,0.47375,0.65625,Car
121c5216e8c23a83,0.020391,0.373832,0.323125,0.47875,Car
121c5216e8c23a83,0.02294,0.68989,0.61875,0.735,Car
121c5216e8c23a83,0.076466,0.742566,0.34375,0.54375,Car
121c5216e8c23a83,0.17842,0.341546,0.271875,0.335625,Car
121c5216e8c23a83,0.299065,0.478335,0.266875,0.341875,Car
121c5216e8c23a83,0.373832,0.988955,0.56625,0.728125,Car
121c5216e8c23a83,0.396771,0.624469,0.270625,0.341875,Car
121c5216e8c23a83,0.526763,0.791844,0.271875,0.36625,Car
121c5216e8c23a83,0.655055,0.893798,0.275625,0.374375,Car
121c5216e8c23a83,0.830926,0.97706,0.27375,0.37625,Car
121c5216e8c23a83,0.915038,0.995752,0.4825,0.579375,Car
1234f7d092253ea3,0.324375,0.915,0.168699,0.794715,Truck
123fb71d5d0fea3b,0.0,0.352344,0.416178,0.924971,Bus
124ab83dfc3d5596,0.0125,0.21125,0.618333,0.781667,Car
124ab83dfc3d5596,0.113125,0.190625,0.63,0.68,Car
124ab83dfc3d5596,0.2525,0.340625,0.625,0.733333,Car
124ab83dfc3d5596,0.341875,0.451875,0.626667,0.744167,Car
124ab83dfc3d5596,0.47125,0.569375,0.618333,0.7425,Car
124ab83dfc3d5596,0.575625,0.693125,0.62,0.733333,Car
124ab83dfc3d5596,0.765625,0.891875,0.623333,0.735,Car
124ab83dfc3d5596,0.888125,0.97125,0.616667,0.709167,Car
12526bab767c61ea,0.0,0.110625,0.29,0.393333,Taxi
12526bab767c61ea,0.0,0.999375,0.108333,0.999167,Taxi
12526bab767c61ea,0.20625,0.380625,0.295,0.386667,Taxi
1257369c242fd02e,0.076401,0.958404,0.029375,0.936875,Bus
125930da9e0b5abc,0.534375,0.825625,0.418079,0.679849,Truck
129ec636042d9da5,0.204375,0.804375,0.321468,0.874305,Car
129ec636042d9da5,0.20375,0.833125,0.310345,0.882091,Taxi
129ec636042d9da5,0.7375,0.99,0.29366,0.535039,Car
12b0273784d5397d,0.36875,0.57375,0.790807,0.908068,Truck
12b0273784d5397d,0.14375,0.318125,0.771107,0.89212,Truck
12b0273784d5397d,0.871875,0.999375,0.761726,0.893996,Truck
12c2bc4126aa447e,0.199375,0.89875,0.097561,0.913696,Truck
12c2bc4126aa447e,0.0,0.44375,0.096623,0.846154,Truck
12d6b9effc16d109,0.061875,0.851875,0.051471,0.928309,Truck
12d6b9effc16d109,0.0,0.093125,0.431066,0.619485,Truck
12d6b9effc16d109,0.725,0.999375,0.203125,0.782169,Truck
12deb1cd299d885d,0.11,1.0,0.741875,1.0,Taxi
12deb1cd299d885d,0.0,0.145,0.75625,0.875625,Car
12deb1cd299d885d,0.065,0.376667,0.7325,0.978125,Car
12deb1cd299d885d,0.165,0.999167,0.715,0.999375,Car
12deb1cd299d885d,0.0,0.148333,0.74625,0.8775,Taxi
12deb1cd299d885d,0.068333,0.398333,0.7275,0.975,Taxi
12fbe0c72cfd9421,0.00125,0.97125,0.359477,0.999066,Bus
131dc31d8e0edb36,0.14625,0.948125,0.243333,0.8275,Bus
13399741ea286868,0.0,0.101,0.328852,0.512927,Taxi
13399741ea286868,0.022,0.067,0.27818,0.311272,Taxi
13399741ea286868,0.033,0.406,0.323682,0.608066,Taxi
13399741ea286868,0.312,0.574,0.316443,0.535677,Taxi
13399741ea286868,0.458,0.999,0.290589,0.855222,Taxi
1359b011ba00fd66,0.601875,0.850625,0.805,0.920833,Taxi
1359b011ba00fd66,0.0,0.1625,0.864167,0.9675,Car
1359b011ba00fd66,0.0525,0.2525,0.850833,0.9675,Car
1359b011ba00fd66,0.245,0.51375,0.828333,0.965833,Car
1359b011ba00fd66,0.50875,0.6775,0.809167,0.9125,Car
1359b011ba00fd66,0.59,0.82,0.8025,0.9175,Car
1359b011ba00fd66,0.951875,0.999375,0.785,0.875,Car
13635e30c79f1801,0.8775,0.99125,0.659167,0.7725,Car
13635e30c79f1801,0.4125,0.606875,0.666667,0.8,Taxi
13635e30c79f1801,0.100625,0.301875,0.630833,0.656667,Car
13635e30c79f1801,0.341875,0.36375,0.641667,0.6675,Car
13635e30c79f1801,0.36,0.6175,0.655,0.8,Car
13635e30c79f1801,0.368125,0.3825,0.645833,0.654167,Car
13635e30c79f1801,0.570625,0.7925,0.6575,0.685,Car
13635e30c79f1801,0.799375,0.846875,0.6725,0.688333,Car
13635e30c79f1801,0.855,0.90375,0.6675,0.693333,Car
13635e30c79f1801,0.361875,0.438125,0.6575,0.7575,Taxi
13635e30c79f1801,0.363125,0.409375,0.649167,0.704167,Taxi
1374c1820f7f0ec9,0.0,0.233333,0.35375,0.50125,Taxi
1374c1820f7f0ec9,0.0,0.249167,0.333125,0.510625,Car
1374c1820f7f0ec9,0.32,0.395,0.339375,0.389375,Car
1374c1820f7f0ec9,0.315833,0.395,0.33875,0.39125,Taxi
137d1f1b5918e938,0.0,0.1425,0.4725,0.81,Bus
137d1f1b5918e938,0.091875,0.481875,0.265833,0.835833,Bus
137d1f1b5918e938,0.365625,0.784375,0.183333,0.906667,Bus
137d1f1b5918e938,0.784375,0.876875,0.520833,0.66,Bus
137d1f1b5918e938,0.875625,0.92125,0.519167,0.653333,Bus
137d1f1b5918e938,0.915625,0.999375,0.335,0.880833,Bus
13b0d2299e28607a,0.0,0.353125,0.429167,0.683333,Car
13b0d2299e28607a,0.771875,0.996875,0.4875,0.65,Car
13fc8e432b961068,0.000625,0.063125,0.160963,0.69455,Bus
13fc8e432b961068,0.03125,0.923125,0.046895,0.836502,Bus
141b3f3c54f919a9,0.112516,0.852086,0.338798,0.898224,Truck
141b3f3c54f919a9,0.84134,0.999368,0.218579,0.394809,Truck
141cfd3f5b265808,0.10125,0.803125,0.046904,0.862101,Truck
1425632b04f133a7,0.085,0.8175,0.1275,0.699167,Bus
1431425f962a2219,0.24875,0.97875,0.163534,0.991541,Taxi
1431425f962a2219,0.036875,0.41125,0.389098,0.638158,Car
1431425f962a2219,0.25625,0.999375,0.106203,0.99906,Car
1431425f962a2219,0.034375,0.4125,0.332707,0.639098,Taxi
1431aadecd1ec291,0.074375,0.925625,0.0,0.811667,Car
1431aadecd1ec291,0.0775,0.53375,0.178333,0.304167,Car
1431aadecd1ec291,0.5525,0.999375,0.0,0.508333,Car
1431aadecd1ec291,0.705,0.94375,0.1725,0.246667,Car
143c071849ed260f,0.111905,0.211905,0.681742,0.738693,Taxi
143c071849ed260f,0.190476,0.535714,0.711893,0.80737,Taxi
143c071849ed260f,0.514286,0.964286,0.701843,0.827471,Taxi
14434c62a53c8689,0.068125,0.911875,0.334167,0.775833,Taxi
145fe353bf5744e0,0.0,0.999375,0.471734,0.999372,Car
146bb8c47bf5acdc,0.246875,0.695625,0.541216,0.92756,Car
1479292dd2754eba,0.0525,0.964375,0.109744,0.848205,Bus
148d025a0618af57,0.434375,0.70375,0.280833,0.64,Truck
14a0e40c63218621,0.32,0.975625,0.512514,0.956474,Taxi
14a6d5c129f7e896,0.276455,0.544974,0.468254,0.619048,Bus
14b63387ccdd8761,0.111875,0.94125,0.3875,0.808333,Taxi
14c4f77e30e72bcc,0.11625,0.7675,0.278612,0.805816,Car
14c4f77e30e72bcc,0.123125,0.78875,0.301126,0.79925,Taxi
14c4f77e30e72bcc,0.75875,0.90375,0.472795,0.60788,Car
14cb07c67a70c4c5,0.2625,0.72625,0.158333,0.618333,Bus
14e5c93e3a1eb813,0.031875,0.246875,0.516886,0.775797,Bus
14e5c93e3a1eb813,0.226875,0.4125,0.518762,0.773921,Bus
14e5c93e3a1eb813,0.42625,0.591875,0.52439,0.772045,Bus
14e5c93e3a1eb813,0.58375,0.77625,0.535647,0.775797,Bus
14e5c93e3a1eb813,0.751875,0.999375,0.530019,0.772045,Bus
14eb5a2b27c63ea0,0.116406,0.895312,0.341149,0.889801,Car
14eb5a2b27c63ea0,0.072656,0.667969,0.228605,0.410317,Car
14eb5a2b27c63ea0,0.798437,0.999219,0.235639,0.282532,Car
1512b7013ca2a876,0.0,0.44125,0.291627,0.817498,Bus
1512b7013ca2a876,0.369375,0.86125,0.125118,0.908749,Bus
152018edf3bccc7d,0.475625,0.91875,0.751407,0.984053,Truck
1521faa8793e22b9,0.0,0.065,0.7425,0.885833,Car
1521faa8793e22b9,0.0375,0.241875,0.75,0.9275,Car
1521faa8793e22b9,0.204375,0.596875,0.768333,0.999167,Car
1521faa8793e22b9,0.594375,0.999375,0.724167,0.999167,Car
152bb5821e4e9e47,0.023125,0.999375,0.022837,0.840138,Bus
1538710ef148cbb0,0.35625,0.995,0.194251,0.922474,Truck
154e3c8d144c647e,0.18375,0.306875,0.624053,0.707386,Car
154e3c8d144c647e,0.01875,0.085,0.625947,0.670455,Car
154e3c8d144c647e,0.07625,0.153125,0.620265,0.673295,Car
154e3c8d144c647e,0.1275,0.2225,0.624053,0.684659,Car
155ecabecefd9487,0.180625,0.88625,0.051595,0.914634,Bus
1588bc9bbbc5b91b,0.140625,0.883125,0.2675,0.655833,Truck
15942be38e358ad5,0.310625,0.395,0.370682,0.535014,Taxi
15942be38e358ad5,0.370625,0.56125,0.358543,0.620915,Taxi
15942be38e358ad5,0.45375,0.49,0.354809,0.380019,Taxi
15942be38e358ad5,0.49,0.513125,0.358543,0.394958,Taxi
15942be38e358ad5,0.55625,0.59,0.354809,0.393091,Taxi
15942be38e358ad5,0.61875,0.999375,0.412698,0.999066,Taxi
15c45dbd4ef65448,0.0,0.093863,0.812584,0.886212,Car
15c45dbd4ef65448,0.0,0.126354,0.864793,0.998661,Car
15c45dbd4ef65448,0.0713,0.41065,0.8166,0.975904,Car
15c45dbd4ef65448,0.285199,0.483755,0.812584,0.914324,Car
15c45dbd4ef65448,0.540614,0.883574,0.83668,0.998661,Car
15c45dbd4ef65448,0.0,0.099278,0.812584,0.894244,Taxi
15c45dbd4ef65448,0.0,0.134477,0.876841,0.998661,Taxi
15c45dbd4ef65448,0.083032,0.402527,0.825971,0.967871,Taxi
15c45dbd4ef65448,0.480144,0.526173,0.78581,0.832664,Taxi
15c45dbd4ef65448,0.535199,0.883574,0.78581,0.98929,Taxi
15cc1075ec3b4ad7,0.0,0.999375,0.0,0.444033,Bus
15dacd2fc01100da,0.04363,0.613438,0.22,0.506875,Truck
15dacd2fc01100da,0.114311,0.47993,0.59875,0.73875,Truck
15dacd2fc01100da,0.551483,0.91623,0.58,0.745625,Truck
15e64b0973962df8,0.140625,0.88875,0.248333,0.634167,Bus
15e691f4b6c4174c,0.0,0.0475,0.490833,0.675,Car
15e691f4b6c4174c,0.0,0.254375,0.2475,0.599167,Car
15e691f4b6c4174c,0.13,0.91,0.3275,0.781667,Car
15e691f4b6c4174c,0.641875,0.999375,0.279167,0.554167,Car
15f12ba67db8d15f,0.0,0.894375,0.086667,0.9125,Car
15ff74b60aacf7cc,0.0,0.876875,0.328625,0.920904,Car
15ff74b60aacf7cc,0.0,0.87375,0.317326,0.926554,Taxi
160d3993b154bbe2,0.0,0.914375,0.3825,0.836667,Car
160d3993b154bbe2,0.176875,0.276875,0.498333,0.569167,Taxi
161dcc822b96052f,0.178125,0.621875,0.613333,0.951111,Car
161dcc822b96052f,0.760625,0.951875,0.722222,0.858889,Car
161dcc822b96052f,0.764375,0.95375,0.724444,0.85,Taxi
164b6f92081cd409,0.0,0.442777,0.75,0.959375,Taxi
164b6f92081cd409,0.335835,0.599437,0.76125,0.8825,Taxi
164b6f92081cd409,0.548781,0.72045,0.768125,0.85875,Taxi
164b6f92081cd409,0.72045,0.846154,0.776875,0.83,Taxi
164b6f92081cd409,0.756098,0.815197,0.779375,0.789375,Taxi
164b6f92081cd409,0.833021,0.933396,0.78125,0.81875,Taxi
164b6f92081cd409,0.894934,0.986867,0.784375,0.820625,Taxi
1656ce941ae7b8f0,0.0,0.301875,0.0,0.392222,Car
1656ce941ae7b8f0,0.2175,0.810625,0.03,0.98,Car
1656ce941ae7b8f0,0.231875,0.3675,0.006667,0.171111,Car
1656ce941ae7b8f0,0.444375,0.794375,0.0,0.26,Car
166d06723a591281,0.149874,0.387909,0.391129,0.77621,Truck
166d06723a591281,0.732997,0.998741,0.423387,0.842742,Truck
169fde21384af8be,0.054688,0.864844,0.224638,0.817805,Taxi
169fde21384af8be,0.45,0.632812,0.206004,0.267081,Taxi
169fde21384af8be,0.888281,0.999219,0.195652,0.329193,Taxi
16ae8a778c64e32d,0.075,0.9425,0.143333,0.951667,Bus
16d6b97c09a40d04,0.000625,0.956875,0.187678,0.941232,Truck
16e74af777bf8925,0.7025,0.863333,0.47875,0.529375,Car
16ed2d68c322110e,0.0,0.82125,0.658263,0.997199,Bus
16ed2d68c322110e,0.5225,0.7275,0.405229,0.636788,Bus
16ed2d68c322110e,0.77375,0.82,0.468721,0.644258,Bus
16ed2d68c322110e,0.794375,0.999375,0.510738,0.928105,Bus
16ed2d68c322110e,0.88125,0.999375,0.403361,0.565826,Bus
170c46bfd350a533,0.0575,0.999375,0.165,0.838333,Bus
170ecbaec3a711c1,0.000784,0.191373,0.652676,0.822665,Taxi
170ecbaec3a711c1,0.063529,0.384314,0.684155,0.862539,Taxi
170ecbaec3a711c1,0.310588,0.471373,0.588667,0.652676,Taxi
170ecbaec3a711c1,0.563922,0.893333,0.806925,0.998951,Taxi
170ecbaec3a711c1,0.71451,0.923137,0.564533,0.678909,Taxi
1718ffb3d2edfe3e,0.0,0.089375,0.095718,0.998741,Bus
1718ffb3d2edfe3e,0.023125,0.68125,0.006297,0.924433,Bus
1718ffb3d2edfe3e,0.403125,0.999375,0.075567,0.850126,Bus
1718ffb3d2edfe3e,0.68,0.999375,0.147355,0.672544,Bus
171febc5b74f203e,0.710833,0.999167,0.540625,0.67,Bus
17274ff8db6eb35a,0.0,0.08375,0.654719,0.796894,Car
17274ff8db6eb35a,0.110625,0.256875,0.641577,0.771804,Car
17274ff8db6eb35a,0.271875,0.469375,0.65233,0.808841,Car
17274ff8db6eb35a,0.473125,0.9625,0.647551,0.948626,Car
17274ff8db6eb35a,0.49,0.655,0.688172,0.767025,Car
17274ff8db6eb35a,0.8575,0.999375,0.692951,0.88172,Car
17274ff8db6eb35a,0.468125,0.955,0.646356,0.951016,Taxi
173b150dd5a1d8ed,0.085502,0.256506,0.727273,0.904132,Taxi
173b150dd5a1d8ed,0.10285,0.247831,0.74876,0.909091,Car
173b150dd5a1d8ed,0.156134,0.241636,0.710744,0.766942,Car
173b150dd5a1d8ed,0.285006,0.303594,0.723967,0.804959,Car
173b150dd5a1d8ed,0.344486,0.570012,0.687603,0.963636,Car
173b150dd5a1d8ed,0.422553,0.556382,0.763636,0.991736,Car
173b150dd5a1d8ed,0.422553,0.552664,0.733884,0.998347,Taxi
173ca9b1f77486ca,0.2125,0.75,0.221667,0.600833,Car
173ca9b1f77486ca,0.74,0.961875,0.280833,0.499167,Car
173ca9b1f77486ca,0.95,0.999375,0.335833,0.450833,Car
1749a2e6e90eab0b,0.194336,0.825195,0.300781,0.760417,Bus
1749a2e6e90eab0b,0.81543,0.859375,0.47526,0.606771,Bus
174c80d20062d62c,0.593125,0.875,0.703333,0.983333,Car
174c80d20062d62c,0.796875,0.888125,0.705833,0.841667,Car
174c80d20062d62c,0.82125,0.839375,0.685,0.714167,Car
174c80d20062d62c,0.838125,0.88875,0.7125,0.738333,Car
17536ce12b0347e3,0.438125,0.944375,0.275781,0.832812,Car
176821f452c5e0b2,0.0325,0.7675,0.032118,0.915799,Bus
1769608796e92442,0.428125,0.999375,0.078333,0.705,Truck
1798c2b87f1fc312,0.361875,0.6725,0.193672,0.635666,Truck
179ef088b1a3d9d8,0.131875,0.53,0.224354,0.547957,Truck
179ef088b1a3d9d8,0.6075,0.893125,0.265221,0.466222,Truck
17ad8344f50ecf29,0.012195,0.258912,0.745,0.895625,Truck
17be126899ea3ace,0.03,0.998333,0.0,0.999375,Bus
17d678eaaa88174a,0.0,0.999375,0.045028,0.581613,Car
17d678eaaa88174a,0.00875,0.98375,0.04878,0.939963,Car
17df1ac64c0bb02f,0.543519,0.775926,0.724074,0.863889,Car
17df1ac64c0bb02f,0.108333,0.160185,0.660185,0.713889,Car
17df1ac64c0bb02f,0.267593,0.999074,0.644444,0.803704,Car
17f23f5bd8b7b3be,0.739583,0.947917,0.827778,0.983333,Taxi
17f23f5bd8b7b3be,0.183333,0.997917,0.597222,0.997222,Car
17f23f5bd8b7b3be,0.191667,0.45625,0.847222,0.997222,Taxi
17f23f5bd8b7b3be,0.945833,0.985417,0.630556,0.672222,Taxi
180174fa0bc81a6a,0.0,0.999375,0.155,0.876667,Bus
18084a3f0eb0f65c,0.370625,0.5875,0.471667,0.695833,Bus
181b5d99be6722b9,0.0,0.353333,0.36875,0.744375,Taxi
181b5d99be6722b9,0.0,0.8025,0.5475,0.999375,Taxi
181b5d99be6722b9,0.145833,0.348333,0.165,0.269375,Taxi
181b5d99be6722b9,0.286667,0.594167,0.176875,0.35625,Taxi
181b5d99be6722b9,0.46,0.56,0.106875,0.15,Taxi
181b5d99be6722b9,0.466667,0.624167,0.134375,0.22,Taxi
181b5d99be6722b9,0.51,0.585,0.086875,0.1325,Taxi
181b5d99be6722b9,0.570833,0.609167,0.061875,0.08375,Taxi
181b5d99be6722b9,0.598333,0.6275,0.055,0.075625,Taxi
181b5d99be6722b9,0.599167,0.7175,0.085,0.156875,Taxi
181b5d99be6722b9,0.6525,0.691667,0.039375,0.06375,Taxi
181b5d99be6722b9,0.658333,0.726667,0.068125,0.1175,Taxi
181b5d99be6722b9,0.671667,0.999167,0.189375,0.460625,Taxi
181b5d99be6722b9,0.750833,0.871667,0.0825,0.150625,Taxi
181b5d99be6722b9,0.761667,0.864167,0.066875,0.104375,Taxi
181b5d99be6722b9,0.78,0.864167,0.051875,0.094375,Taxi
181b5d99be6722b9,0.935,0.974167,0.089375,0.169375,Taxi
1829b7c798629c23,0.183125,0.99,0.002814,0.881801,Bus
1860d1cc1e82323e,0.033675,0.919473,0.124383,0.775913,Bus
1874ba7cf94a8994,0.0,0.128205,0.105028,0.259218,Car
1874ba7cf94a8994,0.106316,0.844278,0.148603,0.916201,Car
1876583e5e1e7398,0.086875,0.975625,0.14,0.758333,Car
1876583e5e1e7398,0.718125,0.999375,0.183333,0.5,Car
1876fa9861e4fa05,0.349375,0.444375,0.318436,0.480447,Taxi
1876fa9861e4fa05,0.389375,0.563125,0.339851,0.57635,Taxi
1876fa9861e4fa05,0.3975,0.41375,0.276536,0.294227,Taxi
1876fa9861e4fa05,0.49875,0.524375,0.261639,0.276536,Taxi
1876fa9861e4fa05,0.508125,0.999375,0.359404,0.954376,Taxi
1876fa9861e4fa05,0.5375,0.57875,0.280261,0.310987,Taxi
1876fa9861e4fa05,0.575625,0.60125,0.263501,0.285847,Taxi
1876fa9861e4fa05,0.955625,0.976875,0.280261,0.316574,Taxi
18808a6bd2507e97,0.0,0.051875,0.411765,0.561158,Car
18808a6bd2507e97,0.0375,0.33875,0.404295,0.586368,Car
18808a6bd2507e97,0.2825,0.525625,0.377218,0.577031,Car
18808a6bd2507e97,0.424375,0.726875,0.362278,0.593838,Car
18808a6bd2507e97,0.70625,0.928125,0.327731,0.517274,Car
18808a6bd2507e97,0.924375,0.97125,0.379085,0.406162,Car
18808a6bd2507e97,0.945625,0.999375,0.380952,0.457516,Car
18808a6bd2507e97,0.04375,0.335,0.380952,0.57423,Taxi
18808a6bd2507e97,0.28625,0.525625,0.361345,0.577965,Taxi
18808a6bd2507e97,0.44875,0.728125,0.323063,0.585434,Taxi
18808a6bd2507e97,0.74375,0.999375,0.346405,0.594771,Taxi
188cb4119bb847cb,0.2575,0.999375,0.41,0.999167,Taxi
1899e4f5fe0b1075,0.16875,0.8775,0.275281,0.807116,Car
18a0874cec1cdf6d,0.061875,0.3375,0.44,0.599167,Truck
18a0874cec1cdf6d,0.0,0.1,0.395,0.5925,Truck
