ImageID,XMin,XMax,YMin,YMax,LabelName_Text
0b7361a05a2b69f5,0.908125,0.925,0.279167,0.29,Vehicle registration plate
0b844bd4dae5e9c8,0.0,0.762667,0.126,0.878,Vehicle registration plate
0b8ccc48f8249011,0.384375,0.713125,0.290833,0.426667,Vehicle registration plate
0b90182951fe815e,0.018125,0.740625,0.17633,0.926132,Bus
0bb917faa505d3e3,0.0,0.05625,0.579687,0.735937,Car
0bb917faa505d3e3,0.032812,0.2,0.560938,0.66875,Car
0bb917faa505d3e3,0.226562,0.998438,0.54375,0.90625,Car
0bbc4d4373271986,0.07192,0.156973,0.499171,0.526534,Vehicle registration plate
0bc16a671c17f17d,0.782031,0.827344,0.641598,0.66275,Vehicle registration plate
0bc57f5df0146434,0.061688,1.0,0.205,0.770625,Truck
0bc842d53d6dd961,0.0,0.03268,0.854575,0.905229,Taxi
0bc842d53d6dd961,0.148693,0.302288,0.897059,0.99183,Taxi
0bc842d53d6dd961,0.413399,0.49183,0.702614,0.727124,Taxi
0bc842d53d6dd961,0.588235,0.653595,0.665033,0.720588,Taxi
0bc842d53d6dd961,0.748366,0.826797,0.678105,0.736928,Taxi
0bcb1b755eb8f211,0.035937,0.889063,0.30625,0.854167,Vehicle registration plate
0bd6b47dba567222,0.0,0.859375,0.03336,0.945484,Truck
0bd6b47dba567222,0.7775,0.999375,0.179007,0.825061,Truck
0bdd40fe5897fe1c,0.0,0.99875,0.28,0.998333,Taxi
0bdf17c0fcea8bae,0.1175,0.860625,0.108818,0.856473,Car
0bdf17c0fcea8bae,0.599375,0.999375,0.174484,0.689493,Car
0bdf3e0ce5e9471f,0.366875,0.654375,0.185,0.4325,Vehicle registration plate
0bf3a60b6f0c2c09,0.20125,0.329375,0.555347,0.678236,Car
0bf6924e28109d79,0.09625,0.919375,0.230769,0.850844,Vehicle registration plate
0c06734b3ff9ddd3,0.1,0.798125,0.0975,0.965,Truck
0c0ac55f447972cd,0.0,0.999375,0.313333,0.796667,Vehicle registration plate
0c0d93266374ab36,0.05,0.8725,0.057143,0.952041,Truck
0c216f647b9b174c,0.5025,0.831875,0.439024,0.689493,Car
0c2c324f84a3ed07,0.0,0.999375,0.2425,0.999167,Bus
0c2c324f84a3ed07,0.205,0.996875,0.4025,0.7425,Bus
0c2d16469e77c426,0.0,0.15375,0.23546,0.515009,Truck
0c2d16469e77c426,0.105625,0.92125,0.012195,0.970919,Truck
0c3bfed788ac4fad,0.0,0.999062,0.0,0.998125,Car
0c3c153c98669e34,0.2725,0.57875,0.45845,0.886088,Taxi
0c3c153c98669e34,0.146875,0.183125,0.464986,0.560224,Car
0c3c153c98669e34,0.250625,0.57375,0.449113,0.9169,Car
0c3c153c98669e34,0.148125,0.240625,0.469655,0.563025,Taxi
0c499e41b033b95b,0.01625,0.333125,0.751961,0.97451,Taxi
0c4a73563d2f3796,0.835,0.890625,0.744167,0.769167,Vehicle registration plate
0c54950f475f8b3e,0.14,0.90125,0.026405,0.747019,Bus
0c558bda78e3f312,0.14125,0.173125,0.654751,0.664158,Vehicle registration plate
0c558bda78e3f312,0.7325,0.750625,0.645343,0.656632,Vehicle registration plate
0c5f6bff679c87b9,0.0,0.998366,0.0,0.998366,Car
0c70eaf53604fbfa,0.31,0.681875,0.32309,0.591747,Vehicle registration plate
0c74eb91ce1c7b31,0.03375,0.7325,0.2825,0.9925,Truck
0c7b12ac1c30c2ad,0.0475,0.951875,0.261667,0.8625,Car
0c7b12ac1c30c2ad,0.0,0.079375,0.204167,0.343333,Car
0c7b12ac1c30c2ad,0.043125,0.2875,0.169167,0.286667,Car
0c7b12ac1c30c2ad,0.306875,0.460625,0.174167,0.265833,Car
0c7b12ac1c30c2ad,0.379375,0.580625,0.148333,0.2675,Car
0c7b12ac1c30c2ad,0.385625,0.585625,0.155833,0.265833,Car
0c7b12ac1c30c2ad,0.424375,0.999375,0.18,0.605,Car
0c7b12ac1c30c2ad,0.506875,0.68125,0.154167,0.2575,Car
0c7b12ac1c30c2ad,0.623125,0.745625,0.145,0.195,Car
0c7b12ac1c30c2ad,0.695625,0.999375,0.191667,0.3125,Car
0c7b12ac1c30c2ad,0.894375,0.9975,0.13,0.196667,Car
0c840974bf0844d9,0.0,0.24625,0.745998,0.998933,Taxi
0c840974bf0844d9,0.03125,0.210625,0.447172,0.672359,Taxi
0c840974bf0844d9,0.208125,0.279375,0.340448,0.445037,Taxi
0c840974bf0844d9,0.310625,0.345,0.288154,0.359658,Taxi
0c840974bf0844d9,0.335,0.39125,0.303095,0.38207,Taxi
0c840974bf0844d9,0.399375,0.4175,0.27428,0.303095,Taxi
0c840974bf0844d9,0.4,0.44375,0.307364,0.371398,Taxi
0c840974bf0844d9,0.42,0.438125,0.27428,0.305229,Taxi
0c840974bf0844d9,0.431875,0.4475,0.27428,0.300961,Taxi
0c840974bf0844d9,0.43625,0.545625,0.392743,0.573106,Taxi
0c840974bf0844d9,0.440625,0.455625,0.283885,0.315902,Taxi
0c840974bf0844d9,0.486875,0.51125,0.27428,0.305229,Taxi
0c840974bf0844d9,0.859375,0.96875,0.33191,0.415155,Taxi
0c895b1d00fc072c,0.0825,0.905,0.181667,0.73,Vehicle registration plate
0c89e35ae1906abf,0.11875,0.896875,0.207317,0.818011,Vehicle registration plate
0c915dfc245a7978,0.0,0.0125,0.473929,0.506518,Vehicle registration plate
0c9aaccf9ee1a71d,0.387255,0.598039,0.642157,0.756536,Vehicle registration plate
0c9cd7afb59c3b80,0.22,0.968125,0.108171,0.936187,Bus
0ca63e0b415dd320,0.031875,0.086875,0.141405,0.355823,Car
0ca63e0b415dd320,0.0575,0.3125,0.069316,0.439002,Car
0ca63e0b415dd320,0.103125,0.865625,0.200555,0.893715,Car
0ca63e0b415dd320,0.349375,0.48125,0.116451,0.195933,Car
0ca63e0b415dd320,0.695625,0.99125,0.113678,0.437153,Car
0ca78dea455b8a9e,0.09,0.526875,0.413696,0.877111,Bus
0ca78dea455b8a9e,0.48875,0.738125,0.467167,0.807692,Bus
0ca78dea455b8a9e,0.69875,0.878125,0.505629,0.767355,Bus
0ca78dea455b8a9e,0.95625,0.999375,0.565666,0.738274,Bus
0caa00dfc316a498,0.039062,0.953125,0.33125,0.93125,Vehicle registration plate
0cc45ab3072ddf54,0.098125,0.5475,0.577922,0.948864,Truck
0cd02a4bd95abed7,0.0,0.86125,0.105362,0.851364,Truck
0cd29bcef8cf3a16,0.4075,0.60625,0.530019,0.705441,Vehicle registration plate
0cdb60f9f45eb3c5,0.01125,0.9875,0.072222,0.998889,Truck
0cdd494e0e445dc9,0.723611,0.8625,0.577083,0.797917,Car
0cdd494e0e445dc9,0.230556,0.238889,0.458333,0.470833,Car
0cdd494e0e445dc9,0.25,0.261111,0.4375,0.45,Car
0cdd494e0e445dc9,0.251389,0.265278,0.452083,0.470833,Car
0cdd494e0e445dc9,0.263889,0.294444,0.452083,0.485417,Car
0cdd494e0e445dc9,0.295833,0.3375,0.46875,0.489583,Car
0cdd494e0e445dc9,0.338889,0.361111,0.458333,0.479167,Car
0cdd494e0e445dc9,0.429167,0.463889,0.45625,0.502083,Car
0cdd494e0e445dc9,0.522222,0.554167,0.466667,0.495833,Car
0cdd494e0e445dc9,0.534722,0.641667,0.46875,0.55625,Car
0ce918ed44271913,0.754375,0.99625,0.410833,0.8575,Truck
0cefeb76fce48deb,0.478125,0.514375,0.482008,0.501255,Vehicle registration plate
0cf17fbc7de3dfa5,0.145688,0.740093,0.851399,0.986014,Car
0cf5e22c1cdb40a8,0.30625,0.620625,0.454792,0.699819,Vehicle registration plate
0d24f598fb950552,0.66692,0.767071,0.84375,0.878125,Vehicle registration plate
0d319dc867dec9f3,0.265625,0.934375,0.426829,0.989681,Car
0d319dc867dec9f3,0.271875,0.939375,0.38743,0.953096,Taxi
0d3a67ec7d04b7d2,0.15875,0.735,0.751718,0.996564,Car
0d3a67ec7d04b7d2,0.0,0.330625,0.658935,0.877148,Car
0d3a67ec7d04b7d2,0.63,0.999375,0.805842,0.999141,Car
0d3e464f7fb86dae,0.03875,0.858125,0.116667,0.8775,Truck
0d3eb38d0b288091,0.315,0.759375,0.345,0.6325,Vehicle registration plate
0d48401e5648b1e9,0.0,0.99875,0.47,0.998333,Car
0d48401e5648b1e9,0.19,0.715,0.465,0.706667,Taxi
0d48401e5648b1e9,0.32,0.99875,0.466667,0.785,Taxi
0d48401e5648b1e9,0.3225,0.99875,0.463333,0.773333,Taxi
0d4f11241c60efaa,0.0,0.465,0.1742,0.548023,Taxi
0d4f11241c60efaa,0.0,0.681875,0.490584,0.999058,Taxi
0d4f11241c60efaa,0.115,0.58375,0.027307,0.334275,Taxi
0d4f11241c60efaa,0.47,0.99875,0.326742,0.790019,Taxi
0d4f11241c60efaa,0.851875,0.999375,0.270245,0.405838,Taxi
0d56471a08aa3284,0.189375,0.8675,0.43311,0.91388,Vehicle registration plate
0d5e88587dcc90e6,0.175625,0.800625,0.267041,0.722534,Truck
0d5e88587dcc90e6,0.00875,0.146875,0.33761,0.430634,Truck
0d7605794518bc16,0.08625,0.90625,0.216667,0.861667,Vehicle registration plate
0d818856ac1f6324,0.39,0.48125,0.475,0.539167,Vehicle registration plate
0d818856ac1f6324,0.789375,0.81625,0.4225,0.448333,Vehicle registration plate
0d829bbd335fe81c,0.023693,0.986111,0.2775,0.899375,Bus
0d860f2cfa6685a4,0.465625,0.80375,0.117925,0.358491,Car
0d860f2cfa6685a4,0.15375,0.660625,0.315094,0.856604,Car
0d860f2cfa6685a4,0.195625,0.46625,0.066038,0.381132,Car
0d8fb19757f8dfe7,0.015,0.89625,0.2375,0.8025,Vehicle registration plate
0daad0e7640b11c0,0.272222,0.526389,0.59745,0.681239,Vehicle registration plate
0daad0e7640b11c0,0.95,0.998611,0.393443,0.444444,Vehicle registration plate
0daf3817f84e589a,0.06625,0.869375,0.234167,0.711667,Truck
0dafd56393bae81a,0.055,0.09,0.845833,0.87,Vehicle registration plate
0dc6367e857a3335,0.421875,0.8925,0.186679,0.825516,Car
0dd060e1c4bd0995,0.0,0.917193,0.0,0.999375,Truck
0dee0d9dfd8e3cfa,0.035,0.956875,0.076271,0.776836,Vehicle registration plate
0df277c7e5ffa21b,0.0,1.0,0.0,1.0,Bus
0df44ae71ebdbb85,0.008333,0.964583,0.181818,0.695925,Bus
0dfe7f0ec0bb8c09,0.578125,0.68375,0.81,0.921667,Taxi
0dfe7f0ec0bb8c09,0.713125,0.999375,0.666667,0.930833,Bus
0dfe7f0ec0bb8c09,0.421875,0.689375,0.768333,0.895833,Car
0dfe7f0ec0bb8c09,0.473125,0.484375,0.8025,0.820833,Taxi
0dfe7f0ec0bb8c09,0.486875,0.505,0.8025,0.828333,Taxi
0dfe7f0ec0bb8c09,0.489375,0.520625,0.8075,0.84,Taxi
0dfe7f0ec0bb8c09,0.524375,0.565625,0.805833,0.850833,Taxi
0dfe7f0ec0bb8c09,0.564375,0.593125,0.8025,0.841667,Taxi
0e07da8b39430331,0.0,0.162289,0.110625,0.218125,Car
0e07da8b39430331,0.101313,0.870544,0.105,0.2625,Car
0e07da8b39430331,0.0,0.17167,0.086875,0.221875,Taxi
0e07da8b39430331,0.092871,0.871482,0.0975,0.2825,Taxi
0e07fe12a6994d09,0.215625,0.788281,0.2125,0.777083,Vehicle registration plate
0e0ac881287ddb3e,0.0,0.996528,0.0,0.997159,Bus
0e13678724fac4f5,0.0,0.1625,0.0,0.096667,Car
0e13678724fac4f5,0.0,0.17125,0.011667,0.208333,Car
0e13678724fac4f5,0.0,0.999375,0.0,0.999167,Car
0e13678724fac4f5,0.16125,0.455625,0.0,0.103333,Car
0e1a7255004820e3,0.41625,0.51875,0.385,0.450833,Vehicle registration plate
0e1a7255004820e3,0.815,0.85125,0.333333,0.364167,Vehicle registration plate
0e1b085a1f1a98d1,0.128,0.969,0.23716,0.845921,Car
0e3416f4c3cec4be,0.3275,0.706875,0.420113,0.637218,Truck
0e39013c32f30953,0.27625,0.306875,0.84,0.8975,Vehicle registration plate
0e39013c32f30953,0.486875,0.583125,0.4925,0.528333,Vehicle registration plate
0e405568c80ccf9e,0.526563,0.709375,0.696875,0.939583,Taxi
0e405568c80ccf9e,0.535156,0.708594,0.698958,0.935417,Car
0e4b3867f21d5c01,0.08625,0.111875,0.893996,0.908068,Vehicle registration plate
0e5167cffd2ce53f,0.53625,0.78875,0.64,0.888889,Taxi
0e5167cffd2ce53f,0.7825,0.89875,0.5,0.61,Taxi
0e5fa975f4174850,0.041875,0.9825,0.265478,0.971857,Taxi
0e8e7ebecb280906,0.770312,0.998438,0.69375,0.825,Vehicle registration plate
0e9542aa4c33f719,0.04,0.59875,0.386623,0.760196,Vehicle registration plate
0ea20fa6f3468ee1,0.0375,0.96875,0.062701,0.946945,Truck
0ea712857126adba,0.0,0.218667,0.878,0.98,Bus
0ea712857126adba,0.352,0.658667,0.912,0.998,Bus
0ec1c17608b154d3,0.056875,0.83,0.178603,0.78603,Truck
0ecbad438de3dab2,0.0,0.998366,0.006536,0.995098,Vehicle registration plate
0ece0bf7fa32d214,0.04375,0.95125,0.203565,0.999062,Vehicle registration plate
0ed0aeb1d67d51c2,0.41375,0.835,0.514167,0.715,Taxi
0ed0aeb1d67d51c2,0.456875,0.47875,0.5375,0.559167,Taxi
0ed0aeb1d67d51c2,0.48375,0.51875,0.5375,0.585,Taxi
0ed0aeb1d67d51c2,0.8725,0.999375,0.5075,0.690833,Taxi
0ed5e228cc202d5a,0.484444,0.525556,0.514167,0.536667,Vehicle registration plate
0ee866df7fd373c3,0.13,0.656875,0.306667,0.6575,Bus
0eeb7b2354e16d73,0.0,0.238125,0.440937,0.672098,Car
0eeb7b2354e16d73,0.084375,0.37,0.427699,0.657841,Car
0eeb7b2354e16d73,0.351875,0.435625,0.43279,0.544807,Car
0eeb7b2354e16d73,0.444375,0.6675,0.440937,0.576375,Car
0eeb7b2354e16d73,0.47625,0.899375,0.45723,0.649695,Car
0eeb7b2354e16d73,0.650625,0.935,0.43279,0.630346,Car
0eeb7b2354e16d73,0.78,0.961875,0.440937,0.584521,Car
0eeb7b2354e16d73,0.855625,0.999375,0.440937,0.580448,Car
0eeb7b2354e16d73,0.0,0.229375,0.437882,0.680244,Taxi
0eeb7b2354e16d73,0.076875,0.171875,0.428717,0.454175,Taxi
0eeb7b2354e16d73,0.163125,0.369375,0.433809,0.642566,Taxi
0eeb7b2354e16d73,0.35125,0.44125,0.437882,0.53666,Taxi
0eeb7b2354e16d73,0.44375,0.635625,0.441955,0.588595,Taxi
0eeb7b2354e16d73,0.48,0.89375,0.412424,0.681263,Taxi
0eeb7b2354e16d73,0.675625,0.938125,0.439919,0.630346,Taxi
0eeb7b2354e16d73,0.791875,0.96125,0.437882,0.584521,Taxi
0eeb7b2354e16d73,0.85625,0.999375,0.439919,0.56721,Taxi
0ef96ab962ec6ba4,0.0,0.879375,0.066667,0.925,Bus
0efe5370f4b47124,0.290019,0.516008,0.645,0.771875,Car
0efe5370f4b47124,0.330508,0.839925,0.618125,0.875625,Car
0efe5370f4b47124,0.677966,0.940678,0.635,0.809375,Car
0efe5370f4b47124,0.955744,0.999058,0.6625,0.76125,Car
0efe5370f4b47124,0.264595,0.490584,0.641875,0.775,Taxi
0efe5370f4b47124,0.269303,0.503766,0.636875,0.780625,Taxi
0efe5370f4b47124,0.335217,0.839925,0.62625,0.899375,Taxi
0efe5370f4b47124,0.60452,0.953861,0.63375,0.83375,Taxi
0efe5370f4b47124,0.66855,0.944444,0.63,0.828125,Taxi
0efe5370f4b47124,0.961394,0.999058,0.66125,0.7675,Taxi
0efe5370f4b47124,0.964218,0.999058,0.660625,0.776875,Taxi
0f01310e129febcb,0.0,0.850625,0.219167,0.985833,Taxi
0f01310e129febcb,0.16,0.410625,0.251667,0.451667,Taxi
0f07fc9884e8494a,0.079375,0.8725,0.238332,0.91857,Car
0f206a5a3a72a771,0.015625,0.988125,0.154167,0.8025,Vehicle registration plate
0f27ae85d14eb0fb,0.0575,0.8675,0.199167,0.5925,Truck
0f378614ab34d55f,0.546667,0.863333,0.69125,0.86625,Taxi
0f47d9385e856d8f,0.0,0.83,0.311858,0.999066,Taxi
0f506dd9bcf2a799,0.128125,0.949375,0.2675,0.818333,Vehicle registration plate
0f5ce72ccae8c73d,0.23375,0.415625,0.027307,0.253296,Car
0f5ce72ccae8c73d,0.245625,0.860625,0.125235,0.92467,Car
0f65040a4d364397,0.0,0.999375,0.0,0.998889,Car
0f7c680f1c4e1008,0.0,0.014375,0.496117,0.534944,Vehicle registration plate
0f7c680f1c4e1008,0.1975,0.32125,0.698016,0.804142,Vehicle registration plate
0fa663c914e8fe87,0.105625,0.993125,0.195833,0.825833,Truck
0fa94d3cd995f018,0.05625,0.884375,0.097917,0.81875,Taxi
0fb6ddc07df21b21,0.018836,0.143836,0.81,0.91875,Vehicle registration plate
0fba970e2cb5239e,0.28125,0.629167,0.370847,0.536977,Bus
0fbb598f28a9aec5,0.305625,0.62875,0.329167,0.581667,Vehicle registration plate
0fbb945e81682032,0.008125,0.994375,0.131,0.92,Car
0fc233335c34dc4f,0.043125,0.914375,0.348713,0.960958,Bus
0fca52e410dbd28f,0.0975,0.886875,0.025,0.994167,Truck
0fcce75fae244b9e,0.04375,0.825625,0.2125,0.7925,Car
0fcce75fae244b9e,0.0,0.100625,0.189167,0.490833,Car
0fcce75fae244b9e,0.243125,0.505,0.193333,0.363333,Car
0fcfbb8d572a6f0b,0.211875,0.25125,0.904167,0.933333,Vehicle registration plate
0fcfbb8d572a6f0b,0.566875,0.581875,0.840833,0.853333,Vehicle registration plate
0fcfbb8d572a6f0b,0.78375,0.801875,0.87,0.884167,Vehicle registration plate
0fd718daddd88e2e,0.69625,0.9925,0.319887,0.489681,Taxi
0fdb9fe93513a96f,0.06125,0.939375,0.18,0.955556,Truck
0ff01e8eb4353772,0.2375,0.950781,0.143488,0.806843,Truck
0ff4838d8b5bcde2,0.116875,1.0,0.52381,0.998133,Car
0ff6ed423f68ec28,0.19375,0.829375,0.128333,0.785,Car
0ff6ed423f68ec28,0.00375,0.336875,0.180833,0.671667,Car
1020db4a30af884b,0.079687,0.927344,0.0,0.985588,Truck
1023416af2464616,0.267045,0.548295,0.745833,0.9625,Taxi
1023416af2464616,0.0,0.997159,0.0,0.995833,Car
10277cf0860d22d4,0.0,0.88585,0.262563,0.610553,Bus
10277cf0860d22d4,0.06302,0.884661,0.037688,0.959799,Bus
10277cf0860d22d4,0.931035,0.998811,0.218593,0.825377,Bus
10299fa3e627647f,0.78,0.930625,0.864887,0.984153,Car
10299fa3e627647f,0.865,0.8975,0.837364,0.859883,Car
10299fa3e627647f,0.914375,0.94,0.835696,0.861551,Car
103ddd3064b59690,0.0,0.021484,0.490885,0.536458,Vehicle registration plate
103ddd3064b59690,0.272461,0.487305,0.497396,0.673177,Vehicle registration plate
1047e01a710c1f23,0.246875,0.4425,0.695202,0.870179,Car
1047e01a710c1f23,0.391875,0.47875,0.682032,0.815616,Car
1047e01a710c1f23,0.448125,0.53,0.657573,0.799624,Car
1047e01a710c1f23,0.498125,0.558125,0.665099,0.771402,Car
1047e01a710c1f23,0.609375,0.761875,0.622766,0.707432,Car
10499ece1de3579d,0.314375,0.3575,0.78424,0.806754,Vehicle registration plate
10499ece1de3579d,0.5175,0.575625,0.771107,0.796435,Vehicle registration plate
1055e9e233b6d400,0.05375,0.465625,0.334167,0.568333,Bus
1055e9e233b6d400,0.461875,0.745,0.345833,0.561667,Bus
106385a6bcdf5666,0.065,0.956875,0.2325,0.818333,Truck
1079d274d2730d15,0.003125,0.4425,0.572491,0.999071,Taxi
1079d274d2730d15,0.47375,0.57,0.593866,0.702602,Taxi
1079d274d2730d15,0.479375,0.71,0.593866,0.79368,Taxi
1079d274d2730d15,0.615625,0.720625,0.57342,0.671933,Taxi
1079d274d2730d15,0.69875,0.825625,0.57342,0.72119,Taxi
107e41390e222133,0.519514,0.634866,0.502941,0.576471,Vehicle registration plate
10a3015b7e2ecbb5,0.28375,0.3725,0.863181,0.995551,Car
10a3015b7e2ecbb5,0.639375,0.6675,0.83426,0.888765,Car
10ac8c431efc904e,0.0,0.999375,0.00661,0.999056,Taxi
10af331dc13d197e,0.235,0.843125,0.21,0.750833,Bus
10b2f7c786bbc179,0.043919,0.673986,0.542153,0.795071,Vehicle registration plate
10c1cf6e296a4c81,0.017188,0.914062,0.139583,0.9875,Car
10c1cf6e296a4c81,0.021875,0.889063,0.177083,0.96875,Taxi
10ca4283cfe13636,0.0,0.16,0.5425,0.7475,Car
10ca4283cfe13636,0.000833,0.125833,0.49375,0.55,Car
10ca4283cfe13636,0.001667,0.999167,0.09875,0.99875,Car
10ca4283cfe13636,0.065,0.118333,0.50125,0.53875,Car
10ca4283cfe13636,0.131667,0.264167,0.42125,0.5025,Car
10ca4283cfe13636,0.261667,0.296667,0.445,0.47625,Car
10ca4283cfe13636,0.001667,0.999167,0.10625,0.99875,Taxi
10d2c9244c8e2896,0.115833,0.798333,0.3325,0.64,Truck
10e8261531524106,0.0,0.211875,0.7228,0.909177,Car
10e8261531524106,0.0,0.466875,0.846736,0.999054,Car
10e8261531524106,0.323125,0.825625,0.730369,0.999054,Car
10e8261531524106,0.325625,0.825,0.735099,0.999054,Taxi
10e9dbeea944b591,0.054375,0.5975,0.125972,0.998445,Car
10e9dbeea944b591,0.653125,0.7825,0.651633,0.888025,Car
10e9dbeea944b591,0.79375,0.925625,0.684292,0.926905,Car
10f48eb04fbe0ad3,0.295625,0.640625,0.190959,0.819188,Bus
10f8691654fabd50,0.105,0.86125,0.230769,0.812383,Car
10f8691654fabd50,0.40625,0.49625,0.155722,0.223265,Car
1100ac1a2ddd6f9b,0.46875,0.603125,0.458333,0.650833,Bus
1106ceb6e17bec7f,0.0,0.074219,0.214583,0.391667,Car
1106ceb6e17bec7f,0.003906,0.611719,0.1625,0.542708,Car
110f4614b96b8535,0.055,0.599375,0.447461,0.605079,Bus
110f4614b96b8535,0.651875,0.98625,0.443958,0.535026,Bus
110f4614b96b8535,0.96625,0.999375,0.442207,0.512259,Bus
113ec1e849a17736,0.021231,0.970984,0.044077,0.954545,Car
1141a55d3609e4fa,0.63125,0.763125,0.280488,0.448405,Truck
1145bbdb7c274dbe,0.01185,0.319289,0.6225,0.8275,Bus
1145bbdb7c274dbe,0.254773,0.886109,0.335625,0.9125,Bus
1145bbdb7c274dbe,0.945359,0.9921,0.704375,0.796875,Bus
115a685883b89876,0.0,0.976991,0.041176,0.984314,Truck
115b0eb593671c78,0.125625,0.86875,0.256158,0.835468,Vehicle registration plate
11631469e9dbc6fc,0.100625,0.92625,0.311667,0.868333,Vehicle registration plate
116c8136e7ed3098,0.446559,0.756955,0.748047,0.951172,Taxi
116c8136e7ed3098,0.664715,0.809663,0.673828,0.755859,Taxi
116c8136e7ed3098,0.866764,0.906296,0.633789,0.658203,Taxi
1172dc1b5c611fe7,0.030625,0.94625,0.251667,0.8475,Car
1172dc1b5c611fe7,0.0,0.07125,0.2825,0.418333,Car
1172dc1b5c611fe7,0.169375,0.440625,0.25,0.353333,Car
1172dc1b5c611fe7,0.179375,0.41875,0.211667,0.301667,Car
1172dc1b5c611fe7,0.678125,0.906875,0.224167,0.3375,Car
1172dc1b5c611fe7,0.719375,0.999375,0.275833,0.578333,Car
117888e9865556fd,0.183007,0.972222,0.215686,0.771242,Taxi
1180e8cec5e9545c,0.01125,0.52,0.492565,0.989777,Taxi
1180e8cec5e9545c,0.3675,0.58375,0.433086,0.877323,Taxi
1180e8cec5e9545c,0.52875,0.598125,0.273234,0.343866,Taxi
1180e8cec5e9545c,0.700625,0.83625,0.273234,0.380112,Taxi
1180e8cec5e9545c,0.753125,0.999375,0.448885,0.907993,Taxi
11826df64ba7d060,0.0,0.997191,0.305203,0.999366,Truck
1189e94311b7e16a,0.00125,0.9325,0.12758,0.806754,Bus
118ff67ef584f8da,0.0,0.734375,0.063333,0.841667,Bus
118ff67ef584f8da,0.000625,0.233125,0.224167,0.295833,Bus
118ff67ef584f8da,0.25125,0.999375,0.085833,0.844167,Bus
11915bc75aa6610f,0.017188,0.298438,0.025,0.252083,Car
11915bc75aa6610f,0.0,0.115625,0.0125,0.191667,Car
11915bc75aa6610f,0.229687,0.5375,0.047917,0.279167,Car
11915bc75aa6610f,0.59375,0.817187,0.09375,0.345833,Car
119910df6c55fbeb,0.35625,0.590625,0.559167,0.640833,Vehicle registration plate
11a182e0d4c469f2,0.14202,0.866764,0.581055,0.891602,Bus
11bc1c35f9cfb03e,0.19125,0.796875,0.551402,0.992523,Vehicle registration plate
11d0cab445306eed,0.034314,0.962418,0.232026,0.880719,Taxi
11d57fae9a4d192f,0.051875,0.87875,0.25985,0.905253,Vehicle registration plate
11e2baf8c788fa97,0.24375,0.52875,0.598333,0.783333,Vehicle registration plate
11eb68f770954801,0.233125,0.4025,0.283019,0.461321,Vehicle registration plate
11ecfc30dd844dd3,0.26375,0.634375,0.703333,0.866667,Vehicle registration plate
11f1a9e302c661d5,0.034375,0.999375,0.4725,0.999167,Taxi
11f3935103ba95c0,0.102927,0.452314,0.7025,0.816875,Car
11f3935103ba95c0,0.11898,0.435316,0.689375,0.8075,Taxi
11f3935103ba95c0,0.0,0.047214,0.705,0.744375,Car
11f3935103ba95c0,0.003777,0.078376,0.715,0.7425,Car
11f3935103ba95c0,0.135033,0.2644,0.71,0.749375,Car
11f3935103ba95c0,0.431539,0.508971,0.706875,0.740625,Car
11f3935103ba95c0,0.513692,0.648725,0.703125,0.763125,Car
11f3935103ba95c0,0.645892,0.717658,0.708125,0.740625,Car
11f3935103ba95c0,0.707271,0.745987,0.70125,0.725625,Car
11f3935103ba95c0,0.710104,0.999056,0.72875,0.999375,Car
11f3935103ba95c0,0.741265,0.813031,0.7,0.744375,Car
11f3935103ba95c0,0.826251,0.999056,0.6875,0.776875,Car
11f3935103ba95c0,0.83475,0.84797,0.701875,0.715,Car
11f3935103ba95c0,0.845137,0.855524,0.698125,0.715,Car
11f3935103ba95c0,0.0,0.042493,0.716875,0.74625,Taxi
11f3935103ba95c0,0.133144,0.267233,0.708125,0.758125,Taxi
11f3935103ba95c0,0.424929,0.505194,0.705,0.740625,Taxi
12099ca2f13f2115,0.465625,0.999375,0.408333,0.650833,Bus
1209fabf811c2a77,0.22125,0.66875,0.3375,0.8575,Vehicle registration plate
1221656093e054fc,0.170625,0.56625,0.000936,0.262172,Car
123fb71d5d0fea3b,0.0,0.352344,0.416178,0.924971,Bus
124c8aca55dc07d3,0.239375,0.385625,0.635833,0.71,Taxi
124c8aca55dc07d3,0.0,0.08375,0.6375,0.673333,Car
124c8aca55dc07d3,0.0,0.104375,0.644167,0.725,Car
124c8aca55dc07d3,0.216875,0.296875,0.644167,0.690833,Car
124c8aca55dc07d3,0.25,0.388125,0.640833,0.7025,Car
124c8aca55dc07d3,0.4075,0.52375,0.635,0.694167,Car
124c8aca55dc07d3,0.539375,0.620625,0.6375,0.673333,Car
124c8aca55dc07d3,0.618125,0.7875,0.625,0.716667,Car
124c8aca55dc07d3,0.67375,0.78625,0.600833,0.675,Car
124c8aca55dc07d3,0.0,0.105625,0.639167,0.718333,Taxi
124c8aca55dc07d3,0.40625,0.526875,0.6325,0.695833,Taxi
12526bab767c61ea,0.0,0.110625,0.29,0.393333,Taxi
12526bab767c61ea,0.0,0.999375,0.108333,0.999167,Taxi
12526bab767c61ea,0.20625,0.380625,0.295,0.386667,Taxi
12557b981d497f85,0.14375,0.959375,0.088836,0.958333,Truck
125930da9e0b5abc,0.534375,0.825625,0.418079,0.679849,Truck
126e00f7c323d676,0.0,0.105606,0.302144,0.795322,Bus
126e00f7c323d676,0.009126,0.960887,0.152047,0.937622,Bus
