ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y,LabelName_Text
0415ffa2e58fb546,xclick,/m/0k4j,1,0.24625,0.325625,0.390198,0.449576,0,0,0,0,0,0.271875,0.24625,0.29625,0.325625,0.390198,0.434496,0.449576,0.430726,Car
0415ffa2e58fb546,xclick,/m/0k4j,1,0.518125,0.679375,0.395853,0.554194,1,0,0,0,0,0.5475,0.518125,0.64375,0.679375,0.395853,0.508011,0.554194,0.482564,Car
04169aa2d210194f,xclick,/m/0k4j,1,0.1725,0.275,0.346154,0.505629,1,0,0,0,0,0.236875,0.1725,0.18125,0.275,0.359287,0.417448,0.505629,0.346154,Car
04169aa2d210194f,xclick,/m/0k4j,1,0.371875,0.420625,0.403377,0.484053,1,0,0,0,0,0.403125,0.415625,0.420625,0.371875,0.403377,0.484053,0.445591,0.418386,Car
04169aa2d210194f,xclick,/m/0k4j,1,0.399375,0.43625,0.377111,0.421201,1,0,0,0,0,0.42125,0.399375,0.4275,0.43625,0.377111,0.390244,0.421201,0.388368,Car
04175ef33006e329,xclick,/m/0k4j,1,0.0,0.073125,0.594167,0.665,1,1,0,0,0,0.0,0.038125,0.073125,0.000625,0.611667,0.594167,0.665,0.663333,Car
04175ef33006e329,xclick,/m/0k4j,1,0.185625,0.999375,0.5875,0.923333,1,1,1,0,0,0.185625,0.47625,0.54875,0.999375,0.644167,0.5875,0.923333,0.6475,Car
0417edec0e7de06e,activemil,/m/0k4j,1,0.093125,0.930625,0.095556,0.925556,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
0417edec0e7de06e,xclick,/m/0k4j,1,0.0,0.414375,0.167778,0.727778,1,1,0,0,0,0.1375,0.0,0.11625,0.414375,0.167778,0.443333,0.727778,0.263333,Car
0418bd0cab118230,xclick,/m/0k4j,1,0.0,0.383125,0.515222,0.81655,0,1,0,0,0,0.111875,0.0,0.149375,0.383125,0.515222,0.603435,0.81655,0.682279,Car
0418bd0cab118230,xclick,/m/0k4j,1,0.525,0.7875,0.491023,0.635441,1,0,0,0,0,0.659375,0.525,0.644375,0.7875,0.491023,0.572209,0.635441,0.563622,Car
0418bd0cab118230,xclick,/m/0k4j,1,0.751875,0.96375,0.491023,0.590945,1,0,0,0,0,0.836875,0.751875,0.848125,0.96375,0.491023,0.532397,0.590945,0.572209,Car
04191367856e8c63,xclick,/m/0k4j,1,0.69,0.999375,0.208098,0.876648,0,1,0,0,0,0.8975,0.999375,0.908125,0.69,0.876648,0.715631,0.208098,0.665725,Car
04191367856e8c63,xclick,/m/0k4j,1,0.798125,0.999375,0.0,0.310734,1,1,0,0,0,0.970625,0.999375,0.99625,0.798125,0.0,0.143126,0.310734,0.264595,Car
041bab142a5233aa,xclick,/m/0k4j,1,0.0,0.998125,0.074109,0.376173,1,1,1,0,0,0.080625,0.998125,0.0,0.2175,0.376173,0.275797,0.28424,0.074109,Car
041bab142a5233aa,xclick,/m/0k4j,1,0.078125,0.72875,0.211069,0.76454,0,0,0,0,0,0.394375,0.285625,0.078125,0.72875,0.211069,0.76454,0.391182,0.295497,Car
041f8f49a312d8e2,xclick,/m/0k4j,1,0.049375,0.304375,0.605634,0.902347,0,0,0,0,0,0.13875,0.049375,0.304375,0.28375,0.605634,0.819718,0.832864,0.902347,Car
041f8f49a312d8e2,xclick,/m/0k4j,1,0.085,0.42375,0.601878,0.825352,1,0,0,0,0,0.28,0.085,0.42375,0.38375,0.601878,0.647887,0.738967,0.825352,Car
041f8f49a312d8e2,xclick,/m/0k4j,1,0.335,0.561875,0.559624,0.688263,1,0,0,0,0,0.469375,0.335,0.561875,0.521875,0.559624,0.619718,0.646009,0.688263,Car
041f8f49a312d8e2,xclick,/m/0k4j,1,0.585,0.745,0.555869,0.660094,1,0,0,0,0,0.70375,0.585,0.745,0.73375,0.555869,0.630986,0.634742,0.660094,Car
042055dde8b1be96,xclick,/m/0k4j,1,0.06125,0.94125,0.213,0.887,0,0,0,0,0,0.354375,0.4825,0.06125,0.94125,0.213,0.887,0.442,0.731,Car
042055dde8b1be96,xclick,/m/0k4j,1,0.408125,0.654375,0.176,0.26,1,0,0,0,0,0.564375,0.63875,0.654375,0.408125,0.176,0.26,0.237,0.207,Car
04206932da345726,activemil,/m/0k4j,1,0.120625,0.24875,0.585,0.719167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
04206932da345726,xclick,/m/0k4j,1,0.274375,0.340625,0.5675,0.629167,0,0,0,0,0,0.274375,0.325,0.340625,0.311875,0.61,0.5675,0.608333,0.629167,Car
04206932da345726,xclick,/m/0k4j,1,0.48,0.541875,0.56,0.6275,0,0,0,0,0,0.48,0.51625,0.541875,0.52,0.605,0.56,0.6,0.6275,Car
042263d99315abbc,xclick,/m/0k4j,1,0.0,0.999375,0.0,0.998889,0,1,0,0,1,0.63875,0.999375,0.495625,0.0,0.0,0.472222,0.998889,0.736667,Car
042263d99315abbc,xclick,/m/0k4j,1,0.084375,0.32125,0.586667,0.813333,0,0,0,0,0,0.11,0.084375,0.265,0.32125,0.813333,0.74,0.586667,0.696667,Car
042263d99315abbc,xclick,/m/0k4j,1,0.41375,0.47125,0.635556,0.711111,0,0,0,0,0,0.41375,0.47125,0.444375,0.45875,0.687778,0.674444,0.635556,0.711111,Car
042263d99315abbc,xclick,/m/0k4j,1,0.63375,0.649375,0.642222,0.66,1,0,0,0,0,0.63375,0.641875,0.649375,0.643125,0.66,0.642222,0.648889,0.651111,Car
042263d99315abbc,xclick,/m/0k4j,1,0.7025,0.740625,0.626667,0.7,1,0,0,0,0,0.7025,0.740625,0.718125,0.723125,0.672222,0.628889,0.7,0.626667,Car
042263d99315abbc,xclick,/m/0k4j,1,0.725625,0.786875,0.614444,0.718889,1,0,0,0,0,0.725625,0.778125,0.786875,0.746875,0.67,0.614444,0.621111,0.718889,Car
042263d99315abbc,xclick,/m/0k4j,1,0.76,0.91875,0.603333,0.746667,0,0,0,0,0,0.76,0.8225,0.91875,0.901875,0.694444,0.603333,0.687778,0.746667,Car
04229b536e93115a,xclick,/m/0k4j,1,0.0,0.330625,0.75,0.999298,0,1,0,0,1,0.12,0.0,0.129375,0.330625,0.75,0.820225,0.999298,0.882022,Car
04229b536e93115a,xclick,/m/0k4j,1,0.0,0.999375,0.0,0.75,0,1,0,0,1,0.0,0.788125,0.999375,0.66,0.602528,0.0,0.359551,0.75,Car
04229b536e93115a,xclick,/m/0k4j,1,0.329375,0.665,0.757023,0.998595,0,1,0,0,1,0.509375,0.329375,0.608125,0.665,0.757023,0.854635,0.998595,0.960674,Car
04229b536e93115a,xclick,/m/0k4j,1,0.66625,0.999375,0.748595,0.999298,0,1,0,0,1,0.77625,0.66625,0.996875,0.999375,0.748595,0.815309,0.999298,0.870084,Car
042543805a5c1767,activemil,/m/0k4j,1,0.2325,0.80375,0.1875,0.973333,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
042543805a5c1767,xclick,/m/0k4j,1,0.0,0.456875,0.0675,0.1725,1,1,1,0,0,0.0075,0.456875,0.0,0.0125,0.0675,0.1725,0.126667,0.145,Car
042543805a5c1767,xclick,/m/0k4j,1,0.775625,0.993125,0.243333,0.285,1,1,1,0,0,0.79375,0.775625,0.993125,0.968125,0.243333,0.2575,0.2725,0.285,Car
0426ecbe0c21eec1,xclick,/m/01bjv,1,0.309375,0.715,0.3975,0.623333,0,0,0,0,0,0.4,0.309375,0.486875,0.715,0.3975,0.534167,0.623333,0.539167,Bus
0426ecbe0c21eec1,xclick,/m/0k4j,1,0.0,0.029375,0.514167,0.543333,0,1,0,0,0,0.01375,0.0,0.029375,0.01125,0.514167,0.524167,0.5325,0.543333,Car
0426ecbe0c21eec1,xclick,/m/0k4j,1,0.160625,0.229375,0.506667,0.551667,1,0,0,0,0,0.205,0.160625,0.2075,0.229375,0.506667,0.543333,0.551667,0.541667,Car
0426ecbe0c21eec1,xclick,/m/0k4j,1,0.779375,0.913125,0.515,0.573333,0,0,0,0,0,0.885,0.779375,0.8975,0.913125,0.515,0.5525,0.573333,0.5425,Car
0426ecbe0c21eec1,xclick,/m/0k4j,1,0.90625,0.94,0.519167,0.553333,1,0,0,0,0,0.9125,0.94,0.925625,0.90625,0.519167,0.54,0.553333,0.524167,Car
0427151ce9613550,xclick,/m/0k4j,1,0.08,0.42,0.755,0.915,0,0,0,0,0,0.128125,0.08,0.3025,0.42,0.915,0.87,0.755,0.829167,Car
0427151ce9613550,xclick,/m/0k4j,1,0.435625,0.551875,0.708333,0.765,1,0,0,0,0,0.50125,0.435625,0.49875,0.551875,0.708333,0.744167,0.765,0.724167,Car
0427151ce9613550,xclick,/m/0k4j,1,0.560625,0.999375,0.7225,0.9275,1,0,0,0,0,0.824375,0.999375,0.560625,0.635625,0.7225,0.794167,0.85,0.9275,Car
0427151ce9613550,xclick,/m/0k4j,1,0.838125,0.873125,0.684167,0.716667,1,0,0,0,0,0.865625,0.838125,0.84125,0.873125,0.684167,0.6925,0.716667,0.708333,Car
0427151ce9613550,xclick,/m/0k4j,1,0.92375,0.99625,0.6875,0.7425,1,0,0,0,0,0.953125,0.92375,0.935,0.99625,0.6875,0.708333,0.7425,0.711667,Car
04273a629d58e521,xclick,/m/0k4j,1,0.020625,0.978125,0.018077,0.986853,0,0,0,0,0,0.020625,0.978125,0.590625,0.55875,0.649959,0.403451,0.018077,0.986853,Car
04273a629d58e521,xclick,/m/0k4j,1,0.055,0.5225,0.100247,0.437962,1,0,0,0,0,0.055,0.5225,0.181875,0.445,0.362366,0.195563,0.437962,0.100247,Car
04273a629d58e521,xclick,/m/0k4j,1,0.101875,0.260625,0.14544,0.24733,1,0,0,0,0,0.101875,0.260625,0.11625,0.2,0.195563,0.14544,0.24733,0.14544,Car
04273a629d58e521,xclick,/m/0k4j,1,0.121875,0.4175,0.136401,0.266228,1,0,0,0,0,0.121875,0.4175,0.3875,0.14375,0.244864,0.143796,0.136401,0.266228,Car
04273a629d58e521,xclick,/m/0k4j,1,0.88875,0.999375,0.09696,0.179951,1,0,0,0,0,0.88875,0.999375,0.951875,0.955625,0.148726,0.102712,0.179951,0.09696,Car
04288a341ab9cc05,xclick,/m/0k4j,1,0.060656,0.260656,0.85,0.9775,1,0,0,0,0,0.172131,0.060656,0.142623,0.260656,0.85,0.9175,0.9775,0.8975,Car
04288a341ab9cc05,xclick,/m/0k4j,1,0.277049,0.491803,0.825,0.9975,1,0,0,0,0,0.406557,0.277049,0.377049,0.491803,0.825,0.96,0.9975,0.905,Car
04288a341ab9cc05,xclick,/m/0k4j,1,0.763934,0.947541,0.91,0.9975,1,1,0,0,0,0.842623,0.763934,0.834426,0.947541,0.91,0.985,0.9975,0.99,Car
042a232871fa2df6,xclick,/m/0k4j,1,0.02625,0.1775,0.709193,0.818949,1,0,0,0,0,0.02625,0.1775,0.150625,0.03375,0.800188,0.730769,0.709193,0.818949,Car
042a232871fa2df6,xclick,/m/0k4j,1,0.07625,0.396875,0.787992,0.999062,1,0,0,0,0,0.07625,0.396875,0.266875,0.300625,0.961538,0.890244,0.787992,0.999062,Car
042a232871fa2df6,xclick,/m/0k4j,1,0.261875,0.32125,0.69606,0.78424,1,0,0,0,0,0.261875,0.32125,0.2925,0.28,0.757974,0.725141,0.69606,0.78424,Car
042a232871fa2df6,xclick,/m/0k4j,1,0.308125,0.395,0.67636,0.796435,1,0,0,0,0,0.308125,0.395,0.38625,0.39,0.778612,0.734522,0.67636,0.796435,Car
042a29e3df68a42f,activemil,/m/0k4j,1,0.075625,0.87,0.159167,0.944167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
042a29e3df68a42f,xclick,/m/0k4j,1,0.0,0.309375,0.095,0.569167,0,0,0,0,0,0.0,0.0,0.0,0.309375,0.095,0.095,0.569167,0.303333,Car
042a29e3df68a42f,xclick,/m/0k4j,1,0.224375,0.48125,0.143333,0.329167,0,0,0,0,0,0.224375,0.31375,0.31625,0.48125,0.2075,0.329167,0.143333,0.235,Car
042a29e3df68a42f,xclick,/m/0k4j,1,0.465625,0.999375,0.120833,0.380833,0,0,0,0,0,0.9825,0.769375,0.999375,0.465625,0.380833,0.120833,0.291667,0.220833,Car
042d21848242f886,xclick,/m/0k4j,1,0.0,0.235625,0.189641,0.603175,1,1,0,0,0,0.015,0.0,0.005,0.235625,0.189641,0.325815,0.603175,0.301587,Car
042d21848242f886,xclick,/m/0k4j,1,0.0,0.96125,0.15873,0.775272,0,1,0,0,0,0.16625,0.0,0.331875,0.96125,0.15873,0.641604,0.775272,0.641604,Car
042d21848242f886,xclick,/m/0k4j,1,0.606875,0.795,0.224728,0.341688,1,0,0,0,0,0.696875,0.606875,0.76125,0.795,0.224728,0.28655,0.341688,0.301587,Car
042d21848242f886,xclick,/m/0k4j,1,0.773125,0.8475,0.221387,0.307435,1,0,0,0,0,0.815625,0.773125,0.828125,0.8475,0.221387,0.260652,0.307435,0.263993,Car
042d28663b8232a9,xclick,/m/0k4j,1,0.0,0.30625,0.242026,0.505629,0,1,0,0,0,0.004375,0.005625,0.30625,0.0,0.242026,0.505629,0.419325,0.36773,Car
042d28663b8232a9,xclick,/m/0k4j,1,0.0375,0.86125,0.115385,0.934334,0,0,0,0,0,0.2325,0.0375,0.54625,0.86125,0.115385,0.666979,0.934334,0.413696,Car
0431ba997afecda0,xclick,/m/0k4j,1,0.1075,0.135,0.785833,0.816667,0,0,0,0,0,0.1075,0.120625,0.135,0.126875,0.8,0.785833,0.801667,0.816667,Car
0431ba997afecda0,xclick,/m/0k4j,1,0.14375,0.17875,0.790833,0.803333,0,0,0,0,0,0.14375,0.159375,0.17875,0.17875,0.798333,0.790833,0.803333,0.803333,Car
0431ba997afecda0,xclick,/m/0k4j,1,0.201875,0.2275,0.789167,0.811667,0,0,0,0,0,0.201875,0.215,0.2275,0.2275,0.806667,0.789167,0.811667,0.811667,Car
0431ba997afecda0,xclick,/m/0k4j,1,0.233125,0.271875,0.7825,0.818333,0,0,0,0,0,0.233125,0.25625,0.271875,0.270625,0.811667,0.7825,0.808333,0.818333,Car
0431ba997afecda0,xclick,/m/0k4j,1,0.550625,0.659375,0.763333,0.840833,0,0,0,0,0,0.550625,0.630625,0.659375,0.6025,0.818333,0.763333,0.818333,0.840833,Car
0431ba997afecda0,xclick,/m/0k4j,1,0.65375,0.999375,0.729167,0.999167,0,1,0,0,0,0.65375,0.865625,0.999375,0.940625,0.889167,0.729167,0.944167,0.999167,Car
0431ba997afecda0,xclick,/m/0k4j,1,0.658125,0.725,0.7775,0.834167,1,0,0,0,0,0.658125,0.68625,0.725,0.660625,0.7925,0.7775,0.803333,0.834167,Car
0431ba997afecda0,xclick,/m/0pg52,1,0.155,0.185,0.786667,0.815,0,0,0,0,0,0.170625,0.155,0.185,0.16,0.786667,0.805833,0.805833,0.815,Taxi
0431ba997afecda0,xclick,/m/0pg52,1,0.549375,0.6625,0.760833,0.844167,0,0,0,0,0,0.603125,0.549375,0.604375,0.6625,0.760833,0.818333,0.844167,0.805833,Taxi
0431ba997afecda0,xclick,/m/0pg52,1,0.654375,0.999375,0.721667,0.9925,0,1,0,0,0,0.856875,0.654375,0.925625,0.999375,0.721667,0.883333,0.9925,0.923333,Taxi
0431d3cb7ecae795,xclick,/m/0k4j,1,0.000625,0.564375,0.250958,0.772988,1,1,1,0,0,0.479375,0.564375,0.000625,0.000625,0.250958,0.268199,0.772988,0.443487,Car
0431d3cb7ecae795,xclick,/m/0k4j,1,0.514375,0.581875,0.296935,0.3659,1,0,0,0,0,0.514375,0.55625,0.581875,0.5575,0.35249,0.296935,0.302682,0.3659,Car
0431d3cb7ecae795,xclick,/m/0k4j,1,0.6525,0.776875,0.296935,0.416667,1,0,0,0,0,0.6525,0.774375,0.776875,0.6925,0.373563,0.296935,0.341954,0.416667,Car
0433a9007b20ddd6,xclick,/m/0k4j,1,0.010625,0.03625,0.033333,0.07,1,0,0,0,0,0.03625,0.010625,0.013125,0.019375,0.0425,0.033333,0.07,0.055833,Car
0433a9007b20ddd6,xclick,/m/0k4j,1,0.03125,0.061875,0.031667,0.095833,1,0,0,0,0,0.061875,0.058125,0.03125,0.04375,0.031667,0.095833,0.0575,0.054167,Car
0433a9007b20ddd6,xclick,/m/0k4j,1,0.060625,0.145,0.025,0.1075,0,0,0,0,0,0.060625,0.0825,0.145,0.08125,0.055833,0.025,0.100833,0.1075,Car
0433a9007b20ddd6,xclick,/m/0k4j,1,0.12125,0.164375,0.028333,0.065833,1,0,0,0,0,0.12125,0.14375,0.164375,0.161875,0.035,0.028333,0.065833,0.049167,Car
0433a9007b20ddd6,xclick,/m/0k4j,1,0.206875,0.34625,0.033333,0.1125,0,0,0,0,0,0.206875,0.2725,0.34625,0.33625,0.059167,0.033333,0.086667,0.1125,Car
0434fa0c55fbe94a,xclick,/m/0k4j,1,0.043125,0.978125,0.106004,0.871482,0,0,0,0,0,0.370625,0.043125,0.34375,0.978125,0.106004,0.419325,0.871482,0.525328,Car
0434fa0c55fbe94a,xclick,/m/0k4j,1,0.7925,0.999375,0.27955,0.578799,1,1,0,0,0,0.916875,0.7925,0.979375,0.999375,0.27955,0.307692,0.578799,0.521576,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.01125,0.225625,0.856481,0.977778,1,1,0,0,0,0.10125,0.225625,0.083125,0.01125,0.856481,0.977778,0.977778,0.916667,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.0675,0.329375,0.290741,0.511111,1,0,0,0,0,0.123125,0.329375,0.278125,0.0675,0.290741,0.466667,0.511111,0.421296,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.31625,0.56875,0.856481,0.983333,1,1,0,0,0,0.495625,0.56875,0.393125,0.31625,0.856481,0.983333,0.983333,0.930556,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.355,0.548125,0.350926,0.542593,1,0,0,0,0,0.40625,0.548125,0.5125,0.355,0.350926,0.491667,0.542593,0.408333,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.589375,0.77,0.867593,0.981481,1,1,0,0,0,0.72625,0.77,0.62875,0.589375,0.867593,0.975926,0.981481,0.916667,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.61625,0.775,0.421296,0.578704,1,0,0,0,0,0.67,0.775,0.7275,0.61625,0.421296,0.542593,0.578704,0.475,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.775,0.92375,0.849074,0.983333,1,1,0,0,0,0.895625,0.92375,0.803125,0.775,0.849074,0.952778,0.983333,0.894444,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.78,0.92875,0.464815,0.587037,1,0,0,0,0,0.92875,0.850625,0.82125,0.78,0.578704,0.464815,0.587037,0.487963,Car
0435b60a36b65b49,xclick,/m/0k4j,1,0.91875,0.993125,0.833333,0.960185,1,1,0,0,0,0.96875,0.993125,0.93125,0.91875,0.833333,0.9,0.960185,0.85463,Car
0436bd61b5ea1f06,xclick,/m/0k4j,1,0.0,0.05375,0.422139,0.775797,0,1,0,0,0,0.005,0.023125,0.0,0.05375,0.422139,0.775797,0.702627,0.608818,Car
0436bd61b5ea1f06,xclick,/m/0k4j,1,0.00375,0.091875,0.403377,0.577861,1,1,0,0,0,0.045625,0.06,0.00375,0.091875,0.403377,0.577861,0.410882,0.418386,Car
0436bd61b5ea1f06,xclick,/m/0k4j,1,0.498125,0.999375,0.497186,0.999062,1,1,0,0,0,0.549375,0.646875,0.999375,0.498125,0.497186,0.999062,0.883677,0.893058,Car
0436bd61b5ea1f06,xclick,/m/0k4j,1,0.541875,0.7175,0.412758,0.497186,1,0,0,0,0,0.57125,0.635,0.541875,0.7175,0.412758,0.497186,0.469981,0.468105,Car
0436bd61b5ea1f06,xclick,/m/0k4j,1,0.7175,0.8875,0.43152,0.541276,1,0,0,0,0,0.745625,0.88625,0.7175,0.8875,0.43152,0.541276,0.476548,0.50469,Car
0436bd61b5ea1f06,xclick,/m/0k4j,1,0.854375,0.9275,0.409006,0.482176,1,0,0,0,0,0.8775,0.89,0.854375,0.9275,0.409006,0.482176,0.439962,0.438086,Car
043847ac49de6a21,xclick,/m/0k4j,1,0.0925,0.14375,0.734463,0.781544,1,0,0,0,0,0.113125,0.10125,0.0925,0.14375,0.734463,0.781544,0.76742,0.752354,Car
043847ac49de6a21,xclick,/m/0k4j,1,0.09375,0.119375,0.708098,0.744821,1,0,0,0,0,0.10375,0.09625,0.09375,0.119375,0.708098,0.744821,0.730697,0.728814,Car
043847ac49de6a21,xclick,/m/0k4j,1,0.095,0.165625,0.763653,0.858757,1,0,0,0,0,0.114375,0.118125,0.095,0.165625,0.763653,0.858757,0.822034,0.781544,Car
043847ac49de6a21,xclick,/m/0k4j,1,0.0975,0.118125,0.673258,0.695857,1,0,0,0,0,0.113125,0.115625,0.0975,0.118125,0.673258,0.695857,0.686441,0.684557,Car
043847ac49de6a21,xclick,/m/0k4j,1,0.114375,0.215625,0.783427,0.910546,0,0,0,0,0,0.16,0.15375,0.114375,0.215625,0.783427,0.910546,0.833333,0.823917,Car
0439701288ca760c,xclick,/m/018p4k,1,0.339375,0.999375,0.291454,0.787436,1,1,0,0,0,0.888125,0.999375,0.828125,0.339375,0.291454,0.338203,0.787436,0.601899,Cart
0439701288ca760c,xclick,/m/0k4j,1,0.0,0.188125,0.306063,0.720964,1,1,0,0,0,0.188125,0.0,0.028125,0.0,0.585829,0.5084,0.306063,0.720964,Car
0439701288ca760c,xclick,/m/0k4j,1,0.15125,0.48,0.365961,0.654492,1,0,0,0,0,0.48,0.198125,0.15125,0.434375,0.379839,0.654492,0.6355,0.365961,Car
0439701288ca760c,xclick,/m/0k4j,1,0.534375,0.644375,0.376187,0.477721,1,0,0,0,0,0.534375,0.644375,0.58,0.583125,0.383492,0.386413,0.376187,0.477721,Car
04399f8ba407960c,activemil,/m/0k4j,1,0.5925,0.924375,0.447761,0.79403,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
04399f8ba407960c,xclick,/m/0k4j,1,0.48875,0.64875,0.442786,0.661692,1,0,0,0,0,0.5425,0.48875,0.545,0.64875,0.442786,0.504478,0.661692,0.473632,Car
043a30c2882645d1,activemil,/m/0k4j,1,0.14625,0.82375,0.363333,0.720833,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
043a30c2882645d1,xclick,/m/0k4j,1,0.0,0.105,0.693333,0.999167,0,1,0,0,0,0.000625,0.105,0.0,0.0,0.693333,0.839167,0.999167,0.999167,Car
043a30c2882645d1,xclick,/m/0k4j,1,0.77,0.86875,0.346667,0.436667,1,0,0,0,0,0.77,0.86875,0.864375,0.864375,0.346667,0.39,0.436667,0.436667,Car
043a30c2882645d1,xclick,/m/0k4j,1,0.771875,0.866875,0.4,0.496667,1,0,0,0,0,0.771875,0.866875,0.816875,0.816875,0.4,0.45,0.496667,0.496667,Car
043a6222e93f0b33,activemil,/m/0k4j,1,0.12,0.89625,0.223684,0.93797,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
043a6222e93f0b33,xclick,/m/0k4j,1,0.001875,0.145,0.212406,0.456767,1,1,0,0,0,0.016875,0.145,0.0825,0.001875,0.212406,0.383459,0.456767,0.221805,Car
043a6222e93f0b33,xclick,/m/0k4j,1,0.94875,0.999375,0.231203,0.393797,0,1,0,0,0,0.94875,0.999375,0.999375,0.999375,0.359023,0.231203,0.393797,0.370301,Car
043a7dd5baa1e3f6,activemil,/m/0k4j,1,0.379925,0.858349,0.845,0.95,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
043a7dd5baa1e3f6,xclick,/m/0k4j,1,0.0,0.237336,0.798125,0.919375,0,1,0,0,0,0.0,0.099437,0.145403,0.237336,0.835625,0.798125,0.919375,0.865,Car
043a9014b43fc0ae,xclick,/m/0k4j,1,0.633,0.652,0.709091,0.731818,1,0,0,0,0,0.646,0.633,0.642,0.652,0.709091,0.730303,0.731818,0.722727,Car
043a9014b43fc0ae,xclick,/m/0k4j,1,0.728,0.807,0.716667,0.748485,1,0,0,0,0,0.759,0.728,0.777,0.807,0.716667,0.731818,0.748485,0.728788,Car
043a9014b43fc0ae,xclick,/m/0k4j,1,0.826,0.993,0.731818,0.795455,0,0,0,0,0,0.898,0.826,0.878,0.993,0.731818,0.766667,0.795455,0.763636,Car
043a9014b43fc0ae,xclick,/m/0k4j,1,0.942,0.998,0.709091,0.734848,1,0,0,0,0,0.976,0.942,0.968,0.998,0.709091,0.724242,0.734848,0.728788,Car
043c0cf286a78717,activemil,/m/0k4j,1,0.131875,0.87625,0.11059,0.880037,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
043c0cf286a78717,xclick,/m/0k4j,1,0.0,0.25125,0.091846,0.343955,1,1,0,0,0,0.06125,0.0,0.25125,0.173125,0.091846,0.192127,0.303655,0.343955,Car
043c0cf286a78717,xclick,/m/0k4j,1,0.538125,0.6625,0.142455,0.238051,1,0,0,0,0,0.635625,0.538125,0.5675,0.6625,0.142455,0.219306,0.238051,0.157451,Car
043c0cf286a78717,xclick,/m/0k4j,1,0.625,0.799375,0.119025,0.253046,1,0,0,0,0,0.656875,0.625,0.799375,0.655625,0.119025,0.21462,0.174321,0.253046,Car
043c0cf286a78717,xclick,/m/0k4j,1,0.7625,0.93125,0.126523,0.274602,1,0,0,0,0,0.82625,0.7625,0.93125,0.860625,0.126523,0.21462,0.230553,0.274602,Car
043ddba398108602,xclick,/m/0k4j,1,0.0,0.1725,0.258333,0.783333,0,1,0,0,0,0.1725,0.0,0.005,0.005,0.6525,0.258333,0.783333,0.783333,Car
043ddba398108602,xclick,/m/0k4j,1,0.035625,0.999375,0.175833,0.683333,1,1,1,0,0,0.1675,0.035625,0.44,0.999375,0.175833,0.253333,0.683333,0.294167,Car
043e19fd375375ff,xclick,/m/0k4j,1,0.1025,0.2825,0.345625,0.4325,1,0,0,0,0,0.1525,0.1025,0.248333,0.2825,0.345625,0.36625,0.4325,0.37625,Car
043e19fd375375ff,xclick,/m/0k4j,1,0.116667,0.241667,0.38125,0.5675,1,0,0,0,0,0.145833,0.241667,0.205,0.116667,0.38125,0.44625,0.5675,0.39,Car
043e19fd375375ff,xclick,/m/0k4j,1,0.21,0.940833,0.31,0.769375,1,1,0,0,0,0.558333,0.21,0.861667,0.940833,0.31,0.550625,0.769375,0.44625,Car
044160959d9123ec,activemil,/m/0k4j,1,0.0425,0.966875,0.030833,0.985833,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
044160959d9123ec,xclick,/m/0k4j,1,0.095,0.423125,0.113333,0.230833,1,1,0,0,0,0.095,0.293125,0.423125,0.23875,0.148333,0.113333,0.203333,0.230833,Car
044160959d9123ec,xclick,/m/0k4j,1,0.386875,0.48125,0.120833,0.208333,1,0,0,0,0,0.386875,0.43625,0.48125,0.48125,0.120833,0.205,0.208333,0.208333,Car
044160959d9123ec,xclick,/m/0k4j,1,0.595,0.758125,0.0,0.201667,1,1,0,0,0,0.595,0.6725,0.758125,0.653125,0.015,0.0,0.148333,0.201667,Car
044160959d9123ec,xclick,/m/0k4j,1,0.724375,0.97875,0.0,0.203333,1,1,0,0,0,0.97875,0.90875,0.724375,0.8325,0.148333,0.0,0.0925,0.203333,Car
